EventID,Division,FinalRank,PDGAPoints,Name,PDGANumber,Rating,FinalScore,RoundOneScore,RoundTwoScore,RoundThreeScore,RoundFourScore,TotalScore,Payout,City,State,Country
48121,MPO,81,210,Justin Farrell,112306,975,3,56,57,55,,168,,,,
48121,MPO,81,210,Anthony Lamonica,114009,910,3,55,56,57,,168,,,,
48121,MPO,83,190,Loren Lewis,68695,988,3,58,55,,,113,,,,
48121,MPO,84,180,Calon Houston-Patton,46797,925,4,56,56,57,,169,,,,
48121,MPO,84,180,Lance Brown,58644,1001,4,56,54,59,,169,,,,
48121,MPO,84,180,Michael Natera,126029,920,4,60,55,54,,169,,,,
48121,MPO,87,150,Adam Morrison,36514,961,5,55,57,58,,170,,,,
48121,MPO,87,150,Ty Evanson,59143,963,5,54,57,59,,170,,,,
48121,MPO,89,130,Cory Simonich,90497,966,6,61,55,55,,171,,,,
48121,MPO,90,120,Tanner Girouard,88077,998,7,57,60,55,,172,,,,
48121,MPO,91,110,James Fleege,15789,966,9,57,62,55,,174,,,,
48121,MPO,91,110,Jacob Wollberg,86098,955,9,59,55,60,,174,,,,
48121,MPO,93,90,Maximus Meyer,49865,985,10,59,60,56,,175,,,,
48121,MPO,94,80,Joseph Hesting,24884,979,11,60,61,,,121,,,,
48121,MPO,95,70,Al Kennon,80549,928,12,59,60,58,,177,,,,
48121,MPO,96,60,Roy Zumwalt,26412,919,15,60,64,56,,180,,,,
48121,MPO,97,50,Dick Terry,112817,938,17,59,60,63,,182,,,,
48121,MPO,98,40,Pat Ellison,105778,894,21,61,64,61,,186,,,,
48121,MPO,99,30,Jake Shoemaker,102036,889,22,62,65,60,,187,,,,
48121,MPO,100,0,Mark Anderson,69045,981,,999,,,,DNF,,,,
48121,MPO,100,0,Aidan Guthrie,96832,986,,999,,,,DNF,,,,
48172,FPO,1,,Paige Pierce,29190,976,-19,66,64,61,,191,,,,
48172,MPO,1,,Eagle Wynne McMahon,37817,1050,-32,53,56,57,,166,,,,
48172,MPO,2,,James Conrad,17295,1032,-28,58,57,55,,170,,,,
48172,FPO,2,,Catrina Allen,44184,968,-18,67,65,60,,192,,,,
48172,MPO,2,,Anthony Barela,44382,1028,-28,58,56,56,,170,,,,
48172,FPO,3,,Jessica Weese,50656,945,-10,65,67,68,,200,,,,
48172,MPO,4,,Richard Wysocki,38008,1056,-27,55,58,58,,171,,,,
48172,MPO,4,,Calvin Heimburg,45971,1052,-27,61,55,55,,171,,,,
48172,FPO,4,,Missy Gannon,85942,952,-9,69,67,65,,201,,,,
48172,FPO,5,,Lisa Fajkus,32654,944,-6,67,67,70,,204,,,,
48172,FPO,6,,Juliana Korver,7438,925,-3,71,66,70,,207,,,,
48172,MPO,6,,Paul McBeth,27523,1051,-24,56,58,60,,174,,,,
48172,MPO,7,,Aaron Gossage,35449,1012,-23,58,55,62,,175,,,,
48172,FPO,7,,Zoe AnDyke,39504,930,-2,69,66,73,,208,,,,
48172,FPO,8,,Kona Star Panis,27832,934,-1,70,66,73,,209,,,,
48172,FPO,8,,Ohn Scoggins,48976,954,-1,72,72,65,,209,,,,
48172,MPO,8,,Joel Freeman,69509,1026,-21,59,60,58,,177,,,,
48172,MPO,9,,Nikko Locastro,11534,1033,-20,59,59,60,,178,,,,
48172,MPO,9,,Adam Hammes,57365,1037,-20,58,65,55,,178,,,,
48172,FPO,10,,Ella Hansen,144112,907,2,74,67,71,,212,,,,
48172,MPO,11,,Nathan Sexton,18824,1030,-18,57,63,60,,180,,,,
48172,FPO,11,,Erika Stinchcomb,71262,931,3,70,71,72,,213,,,,
48172,MPO,11,,Kyle Klein,85132,1030,-18,61,59,60,,180,,,,
48172,FPO,12,,Kat Mertsch,99455,909,4,74,69,71,,214,,,,
48172,MPO,13,,Simon Lizotte,8332,1035,-17,62,61,58,,181,,,,
48172,FPO,13,,Madison Walker,59431,938,7,79,68,70,,217,,,,
48172,MPO,14,,Chandler Fry,25541,1024,-15,62,58,63,,183,,,,
48172,FPO,14,,Stacie Rawnsley,122208,906,8,72,74,72,,218,,,,
48172,FPO,14,,Holyn Handley,133547,926,8,73,74,71,,218,,,,
48172,MPO,15,,Paul Ulibarri,27171,1029,-14,65,60,59,,184,,,,
48172,MPO,15,,James Proctor,34250,1040,-14,63,57,64,,184,,,,
48172,MPO,15,,Colten Montgomery,35876,1020,-14,61,64,59,,184,,,,
48172,MPO,15,,Scott Withers,38464,1038,-14,61,63,60,,184,,,,
48172,MPO,15,,Kevin Jones,41760,1033,-14,62,61,61,,184,,,,
48172,MPO,15,,Emerson Keith,47472,1023,-14,59,66,59,,184,,,,
48172,MPO,15,,Drew Gibson,48346,1036,-14,63,63,58,,184,,,,
48172,MPO,15,,Kade Filimoehala,104984,1002,-14,65,58,61,,184,,,,
48172,MPO,15,,Ezra Aderhold,121715,1016,-14,63,66,55,,184,,,,
48172,FPO,16,,Camille Skweir,57791,912,11,77,73,71,,221,,,,
48172,FPO,17,,Deann Carey,66842,916,12,73,77,72,,222,,,,
48172,FPO,18,,Nicole Bradley,51229,935,14,81,70,73,,224,,,,
48172,FPO,19,,Hannah McBeth,66939,903,15,78,78,69,,225,,,,
48172,FPO,19,,Alyssa Weatherford,143049,892,15,77,71,77,,225,,,,
48172,FPO,21,,Ellen Widboom,58276,935,16,73,73,80,,226,,,,
48172,FPO,22,,Jenn Diggs,132627,884,17,77,77,73,,227,,,,
48172,FPO,23,,Jenny Umstead,42066,880,20,78,77,75,,230,,,,
48172,MPO,24,,Garrett Gurthie,13864,1031,-13,61,63,61,,185,,,,
48172,FPO,24,,Kristine King,27725,925,24,79,78,77,,234,,,,
48172,MPO,24,,Chris Clemons,50401,1025,-13,67,61,57,,185,,,,
48172,FPO,25,,Danielle Keen,102024,881,26,80,77,79,,236,,,,
48172,MPO,26,,Gregg Barsby,15857,1017,-12,66,60,60,,186,,,,
48172,MPO,26,,Brodie Smith,128378,1007,-12,62,59,65,,186,,,,
48172,FPO,26,,Leah Tsinajinnie,139109,866,27,81,79,77,,237,,,,
48172,FPO,27,,Bayli Miller,79014,869,29,79,76,84,,239,,,,
48172,MPO,28,,Noah Meintsma,56555,1012,-11,65,63,59,,187,,,,
48172,MPO,28,,Thomas Gilbert,85850,1018,-11,63,59,65,,187,,,,
48172,FPO,28,,Ruby Reyes,113579,896,31,86,78,77,,241,,,,
48172,FPO,29,,Amanda Zaccone,59547,883,36,90,78,78,,246,,,,
48172,FPO,29,,Alyssa Pierson,122118,839,36,81,82,83,,246,,,,
48172,MPO,30,,Austin Hannum,68835,1016,-10,61,66,61,,188,,,,
48172,MPO,30,,Alden Harris,98091,1019,-10,69,62,57,,188,,,,
48172,MPO,30,,Connor O'Reilly,99648,1013,-10,67,61,60,,188,,,,
48172,FPO,31,,Laura Parker,98520,866,37,87,79,81,,247,,,,
48172,FPO,32,,Jenna Weiner,126470,847,42,80,84,88,,252,,,,
48172,MPO,33,,Philo Brathwaite,26416,1020,-9,64,60,65,,189,,,,
48172,MPO,33,,Jacob Courtis,56511,979,-9,62,64,63,,189,,,,
48172,FPO,33,,Erin Reynolds,88066,797,68,95,93,90,,278,,,,
48172,MPO,33,,Brady Och,89514,1005,-9,63,64,62,,189,,,,
48172,MPO,36,,John Willis II,23844,993,-8,61,66,63,,190,,,,
48172,MPO,36,,Cody Kirkland,28198,994,-8,64,63,63,,190,,,,
48172,MPO,36,,Jeremy Koling,33705,1027,-8,62,65,63,,190,,,,
48172,MPO,36,,Mike Sale,46910,1004,-8,65,65,60,,190,,,,
48172,MPO,36,,Austin Hoop,72423,1018,-8,65,62,63,,190,,,,
48172,MPO,41,,Matt Bell,48950,1022,-7,63,65,63,,191,,,,
48172,MPO,41,,Tim Barham,53332,1017,-7,63,63,65,,191,,,,
48172,MPO,43,,AJ Carey,61770,1006,-6,65,63,64,,192,,,,
48172,MPO,43,,Thomas Tomaselli,80904,1004,-6,67,65,60,,192,,,,
48172,MPO,43,,Casey White,81739,1020,-6,63,67,62,,192,,,,
48172,MPO,46,,Patrick Brown,25713,1005,-5,65,61,67,,193,,,,
48172,MPO,46,,Dustin Keegan,35187,1018,-5,65,61,67,,193,,,,
48172,MPO,46,,Seth Talbott,114877,1007,-5,66,63,64,,193,,,,
48172,MPO,49,,Kenny Clark,39829,1007,-4,65,61,68,,194,,,,
48172,MPO,49,,Eric Oakley,53565,1019,-4,64,62,68,,194,,,,
48172,MPO,49,,Sias Elmore,57425,1006,-4,65,64,65,,194,,,,
48172,MPO,49,,Luke Samson,59419,1001,-4,63,66,65,,194,,,,
48172,MPO,53,,Cameron Messerschmidt,58814,1016,-3,66,66,63,,195,,,,
48172,MPO,53,,Michael Arauza,87267,987,-3,66,64,65,,195,,,,
48172,MPO,55,,Alan Wagner,28550,1009,-2,69,65,62,,196,,,,
48172,MPO,55,,Jason Hebenheimer,43762,1000,-2,71,63,62,,196,,,,
48172,MPO,55,,Alexander Lyon,80636,995,-2,64,66,66,,196,,,,
48172,MPO,55,,Christopher Keseloff,91498,999,-2,62,66,68,,196,,,,
48172,MPO,59,,Mike Carman,48559,989,-1,65,65,67,,197,,,,
48172,MPO,60,,Alex Russell,66362,1017,E,67,69,62,,198,,,,
48172,MPO,60,,Daniel Brooks-Wells,79228,1008,E,72,63,63,,198,,,,
48172,MPO,62,,Jake Spencer,76396,974,1,66,66,67,,199,,,,
48172,MPO,62,,Levi Hancock,103050,998,1,63,66,70,,199,,,,
48172,MPO,64,,Leif Swenson,32388,1015,2,69,66,65,,200,,,,
48172,MPO,64,,Phill Diloné,70955,975,2,64,66,70,,200,,,,
48172,MPO,66,,David Madruga,32315,994,3,71,64,66,,201,,,,
48172,MPO,66,,Logan Riding,74221,996,3,65,70,66,,201,,,,
48172,MPO,68,,Garrett Tapken,48873,991,4,70,62,70,,202,,,,
48172,MPO,68,,Maximus Meyer,49865,988,4,64,71,67,,202,,,,
48172,MPO,68,,Jesse Ginthum,49975,984,4,69,66,67,,202,,,,
48172,MPO,68,,Luke Humphries,69424,1015,4,64,70,68,,202,,,,
48172,MPO,72,,Trevor Harbolt,26860,1006,5,71,72,60,,203,,,,
48172,MPO,72,,Brian Earhart,45879,1014,5,68,64,71,,203,,,,
48172,MPO,72,,Matt Polson,87738,988,5,69,69,65,,203,,,,
48172,MPO,75,,Tristan Tanner,99053,995,6,65,67,72,,204,,,,
48172,MPO,75,,Joey Temali,100818,987,6,70,65,69,,204,,,,
48172,MPO,77,,Jeff Faes,33661,1011,7,72,65,68,,205,,,,
48172,MPO,77,,Tim Lesuer,108888,986,7,71,67,67,,205,,,,
48172,MPO,79,,Nate Perkins,65737,1011,8,70,69,67,,206,,,,
48172,MPO,79,,Willem Downing,143289,923,8,69,66,71,,206,,,,
48172,MPO,81,,Christopher Barber,51409,992,9,72,70,65,,207,,,,
48172,MPO,81,,Jeffrey McCormick,116860,965,9,67,76,64,,207,,,,
48172,MPO,81,,Maxwell Cazanov,125114,969,9,74,70,63,,207,,,,
48172,MPO,84,,Cedar Morgan,75469,992,10,67,63,78,,208,,,,
48172,MPO,84,,Tanner Girouard,88077,999,10,72,74,62,,208,,,,
48172,MPO,86,,Matt Neiman,42934,967,11,71,73,65,,209,,,,
48172,MPO,86,,Jeremy Farnsworth,78805,983,11,73,71,65,,209,,,,
48172,MPO,86,,Ethan Enos,81285,976,11,68,70,71,,209,,,,
48172,MPO,89,,Myles Harding,10466,956,12,73,68,69,,210,,,,
48172,MPO,89,,Chris Basuino,43371,998,12,71,73,66,,210,,,,
48172,MPO,89,,Chris B. Graham,68031,977,12,68,69,73,,210,,,,
48172,MPO,89,,Josh Sparlin,78583,983,12,66,68,76,,210,,,,
48172,MPO,89,,Dustin Evanger,116073,967,12,68,68,74,,210,,,,
48172,MPO,94,,Kyle Normand,46836,994,13,66,73,72,,211,,,,
48172,MPO,94,,Sean Tapley,87506,970,13,73,71,67,,211,,,,
48172,MPO,94,,Andrew Filimoehala,104985,960,13,69,78,64,,211,,,,
48172,MPO,97,,Kevin Couch,7714,970,14,69,72,71,,212,,,,
48172,MPO,97,,Ezra Hapner,25000,967,14,69,70,73,,212,,,,
48172,MPO,97,,Brian Smith,29750,955,14,69,75,68,,212,,,,
48172,MPO,97,,J Jones,71577,969,14,67,71,74,,212,,,,
48172,MPO,97,,Markham Shofner,130756,956,14,68,73,71,,212,,,,
48172,MPO,102,,Donovan Smith,49649,995,15,75,66,72,,213,,,,
48172,MPO,103,,Robert R. Bainbridge,22110,1000,16,71,70,73,,214,,,,
48172,MPO,103,,Andrew Argandar-Valdez,82373,975,16,74,73,67,,214,,,,
48172,MPO,105,,Jim Oates,3351,988,17,65,75,75,,215,,,,
48172,MPO,105,,Jason Coultrap,23236,981,17,69,74,72,,215,,,,
48172,MPO,105,,Matt Shustack,37791,984,17,71,71,73,,215,,,,
48172,MPO,105,,Jordan Brooker,63113,974,17,70,77,68,,215,,,,
48172,MPO,105,,Nathan Vincent,130170,982,17,70,72,73,,215,,,,
48172,MPO,110,,Ryland Plummer,79253,968,18,70,76,70,,216,,,,
48172,MPO,111,,Jerry Goff,2431,974,19,77,70,70,,217,,,,
48172,MPO,112,,Ryland Sullivan,112066,983,21,75,72,72,,219,,,,
48172,MPO,113,,Mike Westlund,28962,981,22,73,67,80,,220,,,,
48172,MPO,113,,Paul Kinney,48790,965,22,70,74,76,,220,,,,
48172,MPO,115,,Lance Brown,58644,996,25,70,73,80,,223,,,,
48172,MPO,116,,Rick Huber,100542,939,27,73,75,77,,225,,,,
48172,MPO,117,,Ryan LaRue,112853,962,28,80,74,72,,226,,,,
48172,MPO,118,,Chris Bates,35265,964,30,79,74,75,,228,,,,
48172,MPO,119,,Patrick Humphreys,89940,948,31,71,91,67,,229,,,,
48172,MPO,120,,Beau Cleveland,31775,968,35,81,81,71,,233,,,,
48172,MPO,121,,John O'Bryan,60579,933,40,84,76,78,,238,,,,
48172,MPO,122,,Toby Parks,25508,974,,78,81,999,,DNF,,,,
48172,MPO,122,,Scott Turner,51987,944,,77,89,999,,DNF,,,,
48172,MPO,122,,Evan Boucher,142721,966,,65,74,999,,DNF,,,,
48283,FPO,1,156,Lisa Fajkus,32654,945,-11,67,60,63,,190,"$1,070",,,
48283,MPO,1,1040,Richard Wysocki,38008,1055,-40,56,57,54,,167,"$2,055",,,
48283,MPO,2,1030,Anthony Barela,44382,1031,-33,63,54,57,,174,"$1,365",,,
48283,FPO,2,150,Ohn Scoggins,48976,957,-10,65,62,64,,191,$710,,,
48283,FPO,3,144,Jessica Weese,50656,945,-5,67,65,64,,196,$470,,,
48283,MPO,3,1020,Gavin Rathbun,60436,1024,-29,62,61,55,,178,"$1,070",,,
48283,FPO,3,144,Holyn Handley,133547,922,-5,66,67,63,,196,$470,,,
48283,MPO,4,1010,Kade Filimoehala,104984,1002,-27,61,60,59,,180,,,,
48283,MPO,5,1000,Drew Gibson,48346,1038,-26,61,59,61,,181,$845,,,
48283,MPO,5,1000,Jordan Castro,49431,1018,-26,58,61,62,,181,$845,,,
48283,FPO,5,132,Nicole Bradley,51229,935,-4,66,69,62,,197,$345,,,
48283,FPO,6,126,Jennifer Allen,15354,940,1,69,65,68,,202,$280,,,
48283,FPO,7,120,Kona Star Panis,27832,934,2,69,64,70,,203,$225,,,
48283,MPO,7,980,Ian Burchett,60435,995,-24,60,61,62,,183,$710,,,
48283,FPO,7,120,Ella Hansen,144112,900,2,68,64,71,,203,$225,,,
48283,MPO,8,970,Garrett Gurthie,13864,1032,-23,62,62,60,,184,$565,,,
48283,MPO,8,970,Dustin Keegan,35187,1016,-23,60,62,62,,184,$565,,,
48283,MPO,8,970,Clint Calvin,84958,1026,-23,63,62,59,,184,$565,,,
48283,MPO,8,970,Ezra Aderhold,121715,1018,-23,62,62,60,,184,$565,,,
48283,MPO,8,970,Brodie Smith,128378,1004,-23,56,62,66,,184,$565,,,
48283,FPO,9,108,Juliana Korver,7438,938,6,73,67,67,,207,$185,,,
48283,FPO,9,108,Elyse Reveles,109383,897,6,68,71,68,,207,$185,,,
48283,FPO,11,96,Zoe AnDyke,39504,934,8,72,68,69,,209,$155,,,
48283,FPO,12,90,Stacie Rawnsley,122208,907,13,75,68,71,,214,$140,,,
48283,FPO,12,90,Leah Tsinajinnie,139109,862,13,75,71,68,,214,$140,,,
48283,MPO,13,920,Cody Kirkland,28198,976,-22,61,58,66,,185,$450,,,
48283,MPO,13,920,Colten Montgomery,35876,1019,-22,67,57,61,,185,$450,,,
48283,MPO,13,920,Luke Samson,59419,999,-22,61,59,65,,185,$450,,,
48283,FPO,14,78,Alyssa Weatherford,143049,892,19,73,73,74,,220,,,,
48283,FPO,15,72,Kay Powell,113322,857,23,74,70,80,,224,,,,
48283,FPO,16,66,Brandie Myers,47798,872,24,78,69,78,,225,,,,
48283,MPO,16,890,Chris Pinegar,74719,1006,-21,61,64,61,,186,$405,,,
48283,MPO,16,890,Connor O'Reilly,99648,1015,-21,64,61,61,,186,$405,,,
48283,FPO,16,66,Ashley Shelley,112569,849,24,77,70,78,,225,,,,
48283,MPO,18,870,Luke Humphries,69424,1014,-20,64,62,61,,187,$380,,,
48283,FPO,18,54,Hannah Stefanovich,79777,878,25,76,78,72,,226,,,,
48283,FPO,18,54,Jenna Johnson,96967,830,25,81,73,72,,226,,,,
48283,FPO,18,54,Danielle Keen,102024,878,25,74,79,73,,226,,,,
48283,MPO,19,860,Sias Elmore,57425,1009,-19,62,64,62,,188,$365,,,
48283,MPO,19,860,Alden Harris,98091,1022,-19,64,62,62,,188,$365,,,
48283,FPO,21,36,Charlotte Towle,75929,875,34,78,75,82,,235,,,,
48283,MPO,21,840,Thomas Tomaselli,80904,994,-18,65,62,62,,189,$345,,,
48283,MPO,22,830,Philo Brathwaite,26416,1022,-17,62,63,65,,190,$310,,,
48283,MPO,22,830,Parker Welck,39491,975,-17,63,61,66,,190,$310,,,
48283,MPO,22,830,Kenny Clark,39829,1006,-17,68,62,60,,190,$310,,,
48283,MPO,22,830,Jason Hebenheimer,43762,992,-17,65,62,63,,190,$310,,,
48283,MPO,22,830,Nick Newton,47689,1013,-17,60,66,64,,190,$310,,,
48283,MPO,22,830,Garrett Tapken,48873,989,-17,64,65,61,,190,$310,,,
48283,MPO,22,830,Logan Riding,74221,994,-17,63,62,65,,190,$310,,,
48283,MPO,22,830,Nathan Cordova,99266,981,-17,66,63,61,,190,$310,,,
48283,FPO,22,30,Rachel Trager,112608,818,38,80,79,80,,239,,,,
48283,FPO,23,24,Jennifer Janssen,88658,834,39,79,80,81,,240,,,,
48283,FPO,23,24,Cyndi Hurzeler,93859,822,39,81,78,81,,240,,,,
48283,FPO,25,12,Lavell Payne,173859,880,61,90,85,87,,262,,,,
48283,FPO,26,0,Vanessa Armstrong,76180,763,,89,999,,,DNF,,,,
48283,MPO,30,750,John Willis II,23844,993,-16,64,64,63,,191,$270,,,
48283,MPO,30,750,Graham Russell,37909,974,-16,66,60,65,,191,$270,,,
48283,MPO,30,750,Jacob Courtis,56511,974,-16,66,62,63,,191,$270,,,
48283,MPO,30,750,Daniel Brooks-Wells,79228,1009,-16,59,64,68,,191,$270,,,
48283,MPO,30,750,Thomas Gilbert,85850,1018,-16,65,59,67,,191,$270,,,
48283,MPO,30,750,Levi Hancock,103050,996,-16,59,67,65,,191,$270,,,
48283,MPO,36,690,Eric Oakley,53565,1020,-15,56,69,67,,192,$250,,,
48283,MPO,37,680,Phill Diloné,70955,973,-13,64,61,69,,194,$245,,,
48283,MPO,37,680,Austin Hoop,72423,1022,-13,62,65,67,,194,$245,,,
48283,MPO,39,660,Bobby Musick,15911,1026,-12,63,66,66,,195,$235,,,
48283,MPO,39,660,Tim Lesuer,108888,984,-12,62,70,63,,195,$235,,,
48283,MPO,39,660,Joshua Hatcher,115038,995,-12,63,65,67,,195,$235,,,
48283,MPO,42,630,Frank Martinez,56725,981,-11,61,66,69,,196,$110,,,
48283,MPO,42,630,Cedar Morgan,75469,984,-11,66,65,65,,196,$110,,,
48283,MPO,42,630,Jake Spencer,76396,976,-11,69,64,63,,196,$110,,,
48283,MPO,42,630,Zachary Gilliam,116217,968,-11,65,68,63,,196,$110,,,
48283,MPO,46,590,Robert McIntee,28234,992,-10,68,69,60,,197,,,,
48283,MPO,46,590,Mike Sale,46910,1008,-10,65,63,69,,197,,,,
48283,MPO,46,590,Mike Hover,47799,1010,-10,61,69,67,,197,,,,
48283,MPO,46,590,Christopher Keseloff,91498,995,-10,64,62,71,,197,,,,
48283,MPO,50,550,Jacob Blair,52785,985,-9,66,68,64,,198,,,,
48283,MPO,50,550,Drew Sodergren,71186,981,-9,64,65,69,,198,,,,
48283,MPO,50,550,Thomas Grigg,148486,964,-9,61,69,68,,198,,,,
48283,MPO,53,520,Anthony Pereyra,89638,997,-8,69,67,63,,199,,,,
48283,MPO,54,510,Quintin Becker,69961,988,-7,69,65,66,,200,,,,
48283,MPO,54,510,Ethan Enos,81285,965,-7,67,63,70,,200,,,,
48283,MPO,54,510,Kris Leasau,87783,944,-7,69,65,66,,200,,,,
48283,MPO,54,510,Daniel Rubalcaba,93600,995,-7,67,72,61,,200,,,,
48283,MPO,54,510,Rick Huber,100542,918,-7,69,70,61,,200,,,,
48283,MPO,59,460,Tyler Reeves,102484,964,-6,66,68,67,,201,,,,
48283,MPO,60,450,Sergio Celis,89499,997,-5,71,70,61,,202,,,,
48283,MPO,60,450,Kyle Schaar,92047,977,-5,68,65,69,,202,,,,
48283,MPO,62,430,Dave Vincent,24099,957,-4,70,67,66,,203,,,,
48283,MPO,62,430,Dale Dennett,74959,976,-4,67,66,70,,203,,,,
48283,MPO,62,430,Eli Grijalva,89539,996,-4,68,66,69,,203,,,,
48283,MPO,62,430,Jake Brown,140954,947,-4,68,69,66,,203,,,,
48283,MPO,66,390,Lance Brown,58644,1001,-3,68,65,71,,204,,,,
48283,MPO,66,390,Spencer Ling,59438,998,-3,67,68,69,,204,,,,
48283,MPO,66,390,Nathan Vincent,130170,987,-3,66,69,69,,204,,,,
48283,MPO,69,360,Chris Lindgren,19951,875,-2,67,70,68,,205,,,,
48283,MPO,69,360,Quinn Berkovatz,78621,981,-2,64,69,72,,205,,,,
48283,MPO,69,360,Julian Celis,103122,974,-2,66,71,68,,205,,,,
48283,MPO,72,330,Joseph Bruno,55052,970,E,69,68,70,,207,,,,
48283,MPO,72,330,Willie Grenis,74735,931,E,70,71,66,,207,,,,
48283,MPO,72,330,Trevor Smith,112536,957,E,73,69,65,,207,,,,
48283,MPO,75,300,Brian Elliott,32234,969,1,71,67,70,,208,,,,
48283,MPO,75,300,Tateki Noma,33099,977,1,75,66,67,,208,,,,
48283,MPO,75,300,Gabriel Neustadt,44876,976,1,66,73,69,,208,,,,
48283,MPO,75,300,Drake Avila,86878,959,1,74,65,69,,208,,,,
48283,MPO,79,260,William Marion,79672,944,2,75,70,64,,209,,,,
48283,MPO,79,260,Anthony King,105736,962,2,69,77,63,,209,,,,
48283,MPO,79,260,Braeden Moore,108289,960,2,68,68,73,,209,,,,
48283,MPO,82,230,Mike Carman,48559,992,3,74,68,68,,210,,,,
48283,MPO,82,230,J.T. Smith,62638,936,3,70,72,68,,210,,,,
48283,MPO,82,230,D.J. Cookson,89816,958,3,71,69,70,,210,,,,
48283,MPO,82,230,Andrew Filimoehala,104985,960,3,68,74,68,,210,,,,
48283,MPO,82,230,Willem Downing,143289,915,3,66,74,70,,210,,,,
48283,MPO,87,180,Michael Lust,27228,975,4,72,71,68,,211,,,,
48283,MPO,87,180,Chase Chambo Chamberlain,102633,958,4,72,69,70,,211,,,,
48283,MPO,87,180,Andrew Sharp,115869,968,4,72,70,69,,211,,,,
48283,MPO,90,150,Jimmy Towey,77432,933,5,72,72,68,,212,,,,
48283,MPO,90,150,Dustin Johnson,101534,904,5,71,74,67,,212,,,,
48283,MPO,92,130,Vince Rizzo,61989,974,6,75,69,69,,213,,,,
48283,MPO,93,120,Jesse Ginthum,49975,997,7,74,70,70,,214,,,,
48283,MPO,93,120,Alex Gerlock,114367,948,7,71,74,69,,214,,,,
48283,MPO,95,100,Jonathan Bo-O,104828,959,8,75,71,69,,215,,,,
48283,MPO,96,90,Chris Mazur,126424,958,10,69,72,76,,217,,,,
48283,MPO,97,80,John Siglock,102027,925,12,70,75,74,,219,,,,
48283,MPO,98,70,Delaney Cole,62986,974,18,69,79,77,,225,,,,
48283,MPO,98,70,Josh Kirkendall,68085,932,18,76,75,74,,225,,,,
48283,MPO,100,50,Mario Figueroa,68597,935,23,76,74,80,,230,,,,
48283,MPO,101,40,Michael Lopez,170879,970,44,77,84,90,,251,,,,
48283,MPO,102,0,Matt Jankowski,36888,970,,76,75,999,,DNF,,,,
48283,MPO,102,0,Armando Villanueva,95295,963,,72,72,999,,DNF,,,,
48283,MPO,104,0,Max Nichols,21870,997,,72,999,999,,DNF,,,,
48567,MPO,1,1240,Richard Wysocki,38008,1055,-35,51,53,53,,157,"$6,000",,,
48567,FPO,1,180,Catrina Allen,44184,965,-23,58,54,63,,175,"$3,000",,,
48567,FPO,2,174,Paige Pierce,29190,977,-15,59,65,59,,183,"$2,000",,,
48567,MPO,2,1230,Calvin Heimburg,45971,1050,-31,51,54,56,,161,"$4,000",,,
48567,FPO,3,168,Sarah Hokom,34563,966,-13,59,63,63,,185,"$1,400",,,
48567,MPO,3,1220,Eagle Wynne McMahon,37817,1049,-28,54,56,54,,164,"$2,800",,,
48567,MPO,4,1210,Kevin Jones,41760,1034,-26,55,58,53,,166,"$2,200",,,
48567,FPO,4,162,Macie Walker,104187,938,-6,59,67,66,,192,"$1,150",,,
48567,MPO,5,1200,Paul McBeth,27523,1055,-25,54,53,60,,167,"$1,633",,,
48567,FPO,5,156,Kona Star Panis,27832,934,-3,62,64,69,,195,$913,,,
48567,MPO,5,1200,Adam Hammes,57365,1036,-25,54,57,56,,167,"$1,633",,,
48567,FPO,5,156,Erika Stinchcomb,71262,924,-3,65,65,65,,195,$913,,,
48567,MPO,5,1200,Casey White,81739,1019,-25,54,56,57,,167,"$1,633",,,
48567,FPO,7,144,Missy Gannon,85942,952,-2,66,64,66,,196,$700,,,
48567,MPO,8,1170,Chris Dickerson,62467,1045,-24,56,57,55,,168,"$1,400",,,
48567,FPO,8,138,Heather Young,100965,951,2,68,67,65,,200,$600,,,
48567,MPO,9,1160,Miles Seaborn,29264,1015,-23,55,58,56,,169,"$1,300",,,
48567,FPO,9,132,Alexis Mandujano,62880,935,3,63,68,70,,201,$525,,,
48567,FPO,9,132,Hailey King,81351,961,3,68,69,64,,201,$525,,,
48567,MPO,10,1150,Nikko Locastro,11534,1033,-22,60,56,54,,170,"$1,200",,,
48567,MPO,10,1150,Benjamin Callaway,39015,1013,-22,52,60,58,,170,"$1,200",,,
48567,MPO,10,1150,Drew Gibson,48346,1038,-22,53,60,57,,170,"$1,200",,,
48567,FPO,11,120,Vanessa Van Dyken,62325,934,4,69,61,72,,202,$450,,,
48567,FPO,12,114,Deann Carey,66842,913,5,66,67,70,,203,$400,,,
48567,MPO,13,1120,Colten Montgomery,35876,1019,-21,56,55,60,,171,"$1,100",,,
48567,FPO,13,108,Madison Walker,59431,934,6,71,65,68,,204,$338,,,
48567,FPO,13,108,Cynthia Ricciotti,75029,908,6,64,68,72,,204,$338,,,
48567,MPO,14,1110,James Conrad,17295,1033,-20,57,54,61,,172,"$1,050",,,
48567,MPO,15,1100,Garrett Gurthie,13864,1032,-19,57,58,58,,173,$925,,,
48567,MPO,15,1100,Aaron Gossage,35449,1011,-19,59,59,55,,173,$925,,,
48567,FPO,15,96,Christina Linthicum,50045,918,7,64,68,73,,205,$99,,,
48567,MPO,15,1100,Luke Samson,59419,999,-19,56,56,61,,173,$925,,,
48567,MPO,15,1100,Thomas Gilbert,85850,1018,-19,57,60,56,,173,$925,,,
