EventID,Division,FinalRank,PDGAPoints,Name,PDGANumber,Rating,FinalScore,RoundOneScore,RoundTwoScore,RoundThreeScore,RoundFourScore,TotalScore,Payout,City,State,Country
47877,MPO,7,1300,Brian Earhart,45879,1013,-35,56,49,51,53,209,"$1,350",,,
47877,MPO,2,1350,Calvin Heimburg,45971,1051,-40,47,50,51,56,204,"$3,125",,,
47877,MPO,117,200,Shawn Sullivan,46190,974,6,60,69,59,,188,,,,
47877,MPO,64,730,Emerson Keith,47472,1024,-10,55,60,57,,172,,,,
47877,MPO,6,1310,Drew Gibson,48346,1035,-36,54,51,50,53,208,"$1,500",,,
47877,MPO,29,1080,Matt Bell,48950,1018,-20,52,57,57,58,224,$570,,,
47877,FPO,4,258,Ohn Scoggins,48976,949,-6,62,62,71,64,259,"$1,500",,,
47877,MPO,77,600,Louis LaPorta,49094,994,-7,58,61,56,,175,,,,
47877,MPO,34,1030,Jordan Castro,49431,1015,-19,51,56,56,62,225,$520,,,
47877,MPO,129,80,Jamalle Castillo,49514,974,12,62,61,71,,194,,,,
47877,MPO,49,880,James Beckner,49519,997,-14,53,55,62,60,230,$400,,,
47877,MPO,106,310,Donovan Smith,49649,999,2,58,62,64,,184,,,,
47877,MPO,53,840,Maximus Meyer,49865,981,-12,58,57,55,62,232,$400,,,
47877,MPO,29,1080,Zackeriath Johnson,50312,1004,-20,51,57,55,61,224,$570,,,
47877,MPO,24,1130,Chris Clemons,50401,1028,-23,54,53,53,61,221,$650,,,
47877,FPO,3,264,Jessica Weese,50656,948,-8,57,71,66,63,257,"$2,000",,,
47877,FPO,11,216,Nicole Bradley,51229,939,3,61,68,73,66,268,$600,,,
47877,FPO,22,150,Holly Finley,51277,932,13,66,72,68,72,278,,,,
47877,MPO,132,50,Wyatt Merritt,51603,963,19,61,69,71,,201,,,,
47877,MPO,129,80,Austin Spradlin,51740,979,12,62,63,69,,194,,,,
47877,FPO,36,66,Sami Keddington,52010,875,22,63,82,74,,219,,,,
47877,MPO,77,600,Tim Barham,53332,1019,-7,58,57,60,,175,,,,
47877,MPO,21,1160,Eric Oakley,53565,1023,-24,53,55,53,59,220,$700,,,
47877,MPO,101,360,Brandon Hauer,55021,969,1,56,64,63,,183,,,,
47877,MPO,106,310,A.J. Herr,56485,998,2,59,58,67,,184,,,,
47877,MPO,88,490,Jeremy Herr,56486,1009,-3,55,60,64,,179,,,,
47877,MPO,134,0,Noah Meintsma,56555,1018,,61,61,999,,DNF,,,,
47877,FPO,41,36,Sandra Richardson,56987,873,32,67,83,79,,229,,,,
47877,MPO,14,1230,Adam Hammes,57365,1040,-29,55,51,52,57,215,$900,,,
47877,MPO,57,800,Sias Elmore,57425,1012,-10,53,60,55,66,234,,,,
47877,MPO,17,1200,Terry Rothlisberger,57493,1016,-26,52,58,54,54,218,$800,,,
47877,FPO,24,138,Sai Ananda,58303,927,12,65,71,73,,209,,,,
47877,MPO,60,770,Cameron Messerschmidt,58814,1015,-11,58,54,59,,171,,,,
47877,MPO,64,730,Luke Samson,59419,993,-10,58,56,58,,172,,,,
47877,FPO,11,216,Madison Walker,59431,936,3,61,73,69,65,268,$600,,,
47877,MPO,43,940,Ian Burchett,60435,983,-15,52,60,54,63,229,$450,,,
47877,MPO,87,500,Gavin Rathbun,60436,1028,-4,58,59,61,,178,,,,
47877,FPO,19,168,Madison Tomaino,60798,920,11,65,72,69,70,276,$200,,,
47877,MPO,73,640,AJ Carey,61770,1007,-8,58,58,58,,174,,,,
47877,FPO,10,222,Valerie Mandujano,62879,956,1,64,75,64,63,266,$650,,,
47877,FPO,21,156,Alexis Mandujano,62880,928,12,67,68,71,71,277,,,,
47877,MPO,114,230,Josh Miller,62910,984,5,59,66,62,,187,,,,
47877,FPO,24,138,Amy Bilodeau,63005,850,12,68,68,73,,209,,,,
47877,FPO,14,198,Maria Oliva,63257,921,5,66,71,67,66,270,$475,,,
47877,MPO,43,940,Andrew Presnell,63765,1030,-15,54,58,58,59,229,$450,,,
47877,FPO,13,204,Callie McMorran,64751,928,4,61,76,62,70,269,$550,,,
47877,MPO,53,840,Nate Perkins,65737,1009,-12,55,56,57,64,232,$400,,,
47877,MPO,29,1080,Alex Russell,66362,1021,-20,55,56,52,61,224,$570,,,
47877,FPO,31,96,Deann Carey,66842,916,16,61,80,72,,213,,,,
47877,MPO,70,670,Kyle Griffin,67149,1003,-9,54,58,61,,173,,,,
47877,MPO,117,200,Andrew Rosta,67245,974,6,66,59,63,,188,,,,
47877,MPO,21,1160,Nathan Queen,68286,1026,-24,58,54,52,56,220,$700,,,
47877,MPO,60,770,Jeremy Novak,68696,996,-11,61,53,57,,171,,,,
47877,MPO,56,810,Austin Hannum,68835,1023,-11,51,61,58,63,233,,,,
47877,MPO,73,640,Luke Humphries,69424,1017,-8,58,55,61,,174,,,,
47877,MPO,60,770,Tyler Swanson,70601,971,-11,53,63,55,,171,,,,
47877,FPO,33,84,Courtney Cannon,70634,915,20,66,76,75,,217,,,,
47877,FPO,26,126,Erika Stinchcomb,71262,924,13,69,70,71,,210,,,,
47877,MPO,110,270,Tyler Schrock,71872,991,4,57,63,66,,186,,,,
47877,MPO,96,410,Jarod Gogal,72409,1015,-1,59,63,59,,181,,,,
47877,MPO,26,1110,Austin Hoop,72423,1026,-21,50,56,57,60,223,$600,,,
47877,MPO,131,60,Josh Bergquist,72478,967,14,64,67,65,,196,,,,
47877,MPO,39,980,Dallin Blanchard,72707,1036,-18,53,56,57,60,226,$500,,,
47877,MPO,39,980,Chris Blanchard,72709,994,-18,52,55,59,60,226,$500,,,
47877,MPO,19,1180,Mason Ford,72844,1025,-25,54,52,56,57,219,$750,,,
47877,MPO,125,120,Steven Derochie,73363,990,10,62,66,64,,192,,,,
47877,MPO,114,230,Connor Rock,73695,972,5,68,62,57,,187,,,,
47877,MPO,88,490,Logan Riding,74221,996,-3,59,63,57,,179,,,,
47877,MPO,26,1110,Chris Pinegar,74719,1008,-21,54,53,58,58,223,$600,,,
47877,FPO,19,168,Cynthia Ricciotti,75029,910,11,67,69,70,70,276,$200,,,
47877,MPO,134,0,Tristan Lucerne,77246,976,,54,66,999,,DNF,,,,
47877,MPO,106,310,Billy Armstrong,77543,977,2,58,63,63,,184,,,,
47877,MPO,110,270,Chris Nelson,78697,1017,4,59,65,62,,186,,,,
47877,MPO,110,270,Jeremy Farnsworth,78805,984,4,57,62,67,,186,,,,
47877,MPO,29,1080,Cole Redalen,79748,1006,-20,61,55,54,54,224,$570,,,
47877,MPO,77,600,Jacob McDaniel,79978,977,-7,56,63,56,,175,,,,
47877,MPO,77,600,Dan Schlitter,80219,1003,-7,54,61,60,,175,,,,
47877,MPO,70,670,Alexander Lyon,80636,1000,-9,55,57,61,,173,,,,
47877,MPO,53,840,Vincent Polidori,81039,1003,-12,54,60,55,63,232,$400,,,
47877,FPO,5,252,Hailey King,81351,962,-5,68,67,61,64,260,"$1,250",,,
47877,MPO,43,940,Casey White,81739,1013,-15,54,57,56,62,229,$450,,,
47877,MPO,49,880,Nicholas Carl,82935,988,-14,57,56,54,63,230,$400,,,
47877,FPO,46,6,Samii The Tutu Maes,84007,644,122,97,105,117,,319,,,,
47877,MPO,88,490,Mason Foltz,84401,984,-3,55,62,62,,179,,,,
47877,MPO,10,1270,Clint Calvin,84958,1021,-32,50,51,54,57,212,"$1,100",,,
47877,MPO,43,940,Kyle Klein,85132,1025,-15,54,61,55,59,229,$450,,,
47877,MPO,73,640,Justin Gilbert,85457,1003,-8,59,56,59,,174,,,,
47877,MPO,15,1220,Thomas Gilbert,85850,1019,-28,54,53,55,54,216,$850,,,
47877,FPO,9,228,Missy Gannon,85942,951,E,66,70,64,65,265,$750,,,
47877,FPO,33,84,Carli Beith,85978,899,20,71,74,72,,217,,,,
47877,MPO,125,120,Sean Tapley,87506,967,10,60,65,67,,192,,,,
47877,FPO,35,72,Marysa Rosta,87523,831,21,72,73,73,,218,,,,
47877,MPO,26,1110,Raven Newsom,88212,1013,-21,54,57,55,57,223,$600,,,
47877,MPO,77,600,Kesler Martin,88497,1011,-7,57,59,59,,175,,,,
47877,MPO,57,800,Isaac Bentley,89065,975,-10,55,56,59,64,234,,,,
47877,MPO,93,440,Zack Finwall,89111,972,-2,61,59,60,,180,,,,
47877,MPO,101,360,Douglas Ferrio,89662,980,1,57,60,66,,183,,,,
47877,MPO,49,880,Ty Love,89959,1004,-14,58,51,58,63,230,$400,,,
47877,MPO,120,170,Josiah Griffin,90955,967,7,59,64,66,,189,,,,
47877,MPO,122,150,Joshua Johnson,96436,992,8,60,62,68,,190,,,,
47877,MPO,101,360,Aidan Guthrie,96832,983,1,57,63,63,,183,,,,
47877,MPO,114,230,Rick Mabbatt,97168,951,5,56,67,64,,187,,,,
47877,MPO,106,310,Tristan Tanner,99053,1005,2,62,60,62,,184,,,,
47877,FPO,39,48,Kat Mertsch,99455,901,26,70,84,69,,223,,,,
47877,MPO,34,1030,Connor O'Reilly,99648,1013,-19,54,58,58,55,225,$520,,,
47877,MPO,88,490,Koy Blanchard,100086,980,-3,56,61,62,,179,,,,
47877,MPO,43,940,Sam Drummond,100689,998,-15,55,55,53,66,229,$450,,,
47877,MPO,96,410,Joey Temali,100818,976,-1,58,57,66,,181,,,,
47877,MPO,34,1030,Levi Hancock,103050,997,-19,50,53,55,67,225,$520,,,
47877,MPO,99,380,Joey Nichols,103115,911,E,63,58,61,,182,,,,
47877,FPO,38,54,Laura Allocco,104030,872,25,70,79,73,,222,,,,
47877,MPO,77,600,Kyle Divelbiss,104419,980,-7,58,56,61,,175,,,,
47877,MPO,85,520,Kade Filimoehala,104984,1002,-6,55,63,58,,176,,,,
47877,FPO,28,114,Katelyn Belty,106422,864,14,60,81,70,,211,,,,
47877,FPO,28,114,Elyse Reveles,109383,887,14,70,75,66,,211,,,,
47877,MPO,101,360,Kaleb Caplin,109666,977,1,64,58,61,,183,,,,
47877,MPO,101,360,Christopher Robbins,109674,1001,1,60,61,62,,183,,,,
47877,FPO,43,24,Rachel Trager,112608,809,47,78,86,80,,244,,,,
47877,FPO,42,30,Carolina Halstead,113817,855,38,71,84,80,,235,,,,
47877,MPO,110,270,Landen Mortensen,119084,985,4,57,65,64,,186,,,,
47877,MPO,2,1350,Ezra Aderhold,121715,1016,-40,49,46,58,51,204,"$3,125",,,
47877,FPO,44,18,Alyssa Pierson,122118,825,50,80,82,85,,247,,,,
47877,MPO,93,440,William Schram,127314,970,-2,58,62,60,,180,,,,
47877,MPO,25,1120,Brodie Smith,128378,999,-22,52,54,56,60,222,$650,,,
47877,FPO,17,180,Holyn Handley,133547,903,7,63,68,72,69,272,$400,,,
47877,FPO,28,114,Raven Klein,138272,860,14,67,79,65,,211,,,,
47877,FPO,36,66,Leah Tsinajinnie,139109,848,22,70,76,73,,219,,,,
47877,FPO,32,90,Alyssa Weatherford,143049,879,17,69,75,70,,214,,,,
47877,FPO,23,144,Ella Hansen,144112,899,11,64,76,68,,208,,,,
47877,FPO,39,48,Mei Bruist,147568,818,26,73,76,74,,223,,,,
47888,MP60,3,28,Geoff Hungerford,688,953,7,62,67,67,,196,$140,,,
47888,MP60,1,36,Clint McClellan,2366,961,2,66,62,63,,191,$305,,,
47888,MP50,5,84,Will Martin,2561,942,6,62,62,71,,195,$185,,,
47888,MP60,8,8,Gary Harris,2675,913,25,67,73,74,,214,,,,
47888,MP50,18,0,Bobby Jones,3087,969,,61,106,999,,DNF,,,,
47888,MP60,9,4,David Payne,3234,861,39,82,70,76,,228,,,,
47888,MP60,4,24,Jeff Cooper,4273,928,10,67,66,66,,199,$100,,,
47888,MP50,5,84,Vinnie Miller,5521,963,6,63,64,68,,195,$185,,,
47888,MP50,14,30,Judah Moser,5531,883,24,75,65,73,,213,,,,
47888,FPO,25,18,Sheila Kirkham,7646,842,48,80,79,78,,237,,,,
47888,MPO,29,900,JohnE McCray,9852,1026,-20,61,57,51,,169,$285,,,
47888,MP60,2,32,Joe Sofinowski,9955,919,6,67,65,63,,195,$190,,,
47888,MP60,6,16,Jerry Perez Sr,9957,922,21,76,67,67,,210,,,,
47888,MPO,29,900,Nikko Locastro,11534,1030,-20,57,54,58,,169,$285,,,
47888,MP40,23,88,Zach Tate,12031,928,9,72,66,60,,198,,,,
47888,MP40,14,160,Justin McLuen,12468,989,-1,64,60,64,,188,$45,,,
47888,MPO,29,900,Garrett Gurthie,13864,1036,-20,55,53,61,,169,$285,,,
47888,MPO,67,520,Chris Brooks,13978,970,-10,61,55,63,,179,,,,
47888,MP40,31,24,Bryan Luoma,14025,933,20,74,67,68,,209,,,,
47888,MP40,14,160,Edward Palacios,14908,955,-1,65,61,62,,188,$45,,,
47888,MP40,6,224,Chris Pepperling,15024,971,-8,55,64,62,,181,$270,,,
47888,MP50,1,108,Michael Ynfante,15596,985,-13,59,57,60,,176,$595,,,
47888,MP50,11,48,Tony Inzana,15770,944,14,66,67,70,,203,,,,
47888,MPO,105,140,Mark McAlister,16672,961,6,69,60,66,,195,,,,
47888,MP40,11,184,Don Smith,16831,995,-4,64,63,58,,185,$155,,,
47888,MP40,2,256,Christopher Farnham,17686,1000,-14,59,56,60,,175,$585,,,
47888,MP40,28,48,George Avery,18179,933,16,68,69,68,,205,,,,
47888,MP40,5,232,J.D. Ramirez,19857,992,-11,59,59,60,,178,$320,,,
47888,MP50,8,66,Martin Rendon,20181,897,10,66,65,68,,199,$110,,,
47888,MPO,78,410,Jimmy Zamora,20375,970,-6,58,65,60,,183,,,,
47888,MP60,6,16,Mark Bowman,20495,920,21,70,71,69,,210,,,,
47888,MPO,61,580,Timothy Escobedo Jr,22698,1011,-12,59,59,59,,177,,,,
47888,MP50,3,96,Alex Bachicha,23690,946,5,65,65,64,,194,$315,,,
47888,MPO,82,370,John Willis II,23844,993,-5,62,60,62,,184,,,,
47888,MP40,23,88,Jorge Garcia,24089,931,9,68,64,66,,198,,,,
47888,MP50,7,72,MJ Cooper,24656,925,9,68,63,67,,198,$135,,,
47888,MP40,7,216,Ray Hill,25183,968,-7,61,59,62,,182,$235,,,
47888,MPO,52,670,Patrick Blazek,25325,975,-14,60,57,58,,175,,,,
47888,MPO,21,980,Chandler Fry,25541,1014,-22,58,53,56,,167,$375,,,
47888,MP40,2,256,Patrick Brown,25713,1007,-14,60,60,55,,175,$585,,,
47888,MP40,21,104,Landon Williams,26180,943,6,64,67,64,,195,,,,
47888,MPO,39,800,Philo Brathwaite,26416,1025,-17,61,56,55,,172,$200,,,
47888,MPO,6,1130,Paul Ulibarri,27171,1027,-27,51,56,55,,162,$750,,,
47888,MPO,2,1170,Paul McBeth,27523,1051,-41,49,49,50,,148,"$1,400",,,
47888,FPO,4,144,Kona Star Panis,27832,927,5,63,62,69,,194,$425,,,
47888,MP50,10,54,Anthony Pugh,28058,972,13,72,62,68,,202,,,,
47888,MPO,46,730,Alan Wagner,28550,1001,-15,58,56,60,,174,$60,,,
47888,MP40,1,264,Shasta Criss,28597,995,-14,57,58,60,,175,"$1,010",,,
47888,MP40,22,96,Chad Francis,30662,955,7,64,68,64,,196,,,,
47888,MPO,16,1030,Bradley Williams,31644,1021,-24,58,51,56,,165,$475,,,
47888,MPO,82,370,Matt Odenwelder,31710,977,-5,62,59,63,,184,,,,
47888,FPO,4,144,Lisa Fajkus,32654,938,5,63,65,66,,194,$425,,,
47888,MP40,8,208,Kevin Eldredge,32731,966,-5,63,63,58,,184,$190,,,
47888,MP40,26,64,Chris Zagone,32774,939,12,67,63,71,,201,,,,
47888,FPO,14,84,Rebecca Cox,32917,934,15,67,68,69,,204,$75,,,
47888,MPO,46,730,Justin Freeman,33878,974,-15,58,57,59,,174,$60,,,
47888,MP40,8,208,Austin McNabb,34356,977,-5,61,59,64,,184,$190,,,
47888,MPO,110,90,C.J. Hopper,34562,924,13,67,68,67,,202,,,,
47888,MP50,17,12,Richard Fason,34741,859,45,83,78,73,,234,,,,
47888,MPO,37,820,Aaron Gossage,35449,1014,-18,55,59,57,,171,$220,,,
47888,MPO,25,940,Colten Montgomery,35876,1023,-21,59,54,55,,168,$325,,,
47888,MPO,25,940,Chris Harris,37146,1002,-21,56,57,55,,168,$325,,,
47888,MPO,1,1180,Richard Wysocki,38008,1053,-43,50,49,47,,146,"$2,000",,,
47888,MP40,14,160,Collins Nance,38240,958,-1,64,63,61,,188,$45,,,
47888,MPO,14,1050,Kevin Jones,41760,1037,-25,57,54,53,,164,$525,,,
47888,MPO,39,800,Mike Laitala,43081,1000,-17,57,55,60,,172,$200,,,
47888,MPO,52,670,Jason Hebenheimer,43762,992,-14,58,56,61,,175,,,,
47888,FPO,1,162,Catrina Allen,44184,966,-6,66,54,63,,183,"$1,100",,,
47888,MP40,12,176,Mando Flores,44222,969,-2,61,64,62,,187,$135,,,
47888,MP50,13,36,Raul Albarez,44644,934,17,68,69,69,,206,,,,
47888,MP50,12,42,Ernest Motton Jr,45249,908,16,72,67,66,,205,,,,
47888,MPO,93,260,George Castillo,45536,988,-1,62,58,68,,188,,,,
47888,MPO,97,220,Mark Reynolds,45891,949,3,67,59,66,,192,,,,
47888,MPO,3,1160,Calvin Heimburg,45971,1054,-30,58,47,54,,159,"$1,250",,,
47888,MP40,17,136,Decius W. Tasby,46936,966,E,65,58,66,,189,,,,
47888,MPO,61,580,Michael Hoffman,46997,997,-12,60,56,61,,177,,,,
47888,MPO,16,1030,Emerson Keith,47472,1021,-24,55,56,54,,165,$475,,,
47888,MPO,65,540,Landon Knight,47662,986,-11,62,58,58,,178,,,,
47888,MP40,18,128,Jeff Gothard,48007,955,1,63,66,61,,190,,,,
47888,MP50,9,60,John Cloutier,48143,941,12,64,69,68,,201,,,,
47888,MPO,14,1050,Reid Frescura,48338,1009,-25,59,50,55,,164,$525,,,
47888,MPO,73,460,Erik Olden,48828,973,-8,64,55,62,,181,,,,
47888,MPO,82,370,Garrett Tapken,48873,995,-5,62,61,61,,184,,,,
47888,MPO,33,860,Matt Bell,48950,1020,-19,55,57,58,,170,$245,,,
47888,MPO,97,220,Joe Bishop,49211,926,3,60,70,62,,192,,,,
47888,MPO,110,90,Nicholas Maloukis,49584,941,13,70,68,64,,202,,,,
47888,MPO,52,670,G.T. Hancock,49885,1008,-14,64,54,57,,175,,,,
47888,MPO,87,320,Jesse Ginthum,49975,1008,-4,61,59,65,,185,,,,
47888,MP50,3,96,Rich Harpel,50142,983,5,66,63,65,,194,$315,,,
47888,MPO,19,1000,Zackeriath Johnson,50312,1005,-23,57,51,58,,166,$425,,,
47888,MPO,21,980,Chris Clemons,50401,1027,-22,54,58,55,,167,$375,,,
47888,FPO,7,126,Jessica Weese,50656,950,6,68,64,63,,195,$310,,,
47888,MPO,25,940,Ezra Robinson,50671,1028,-21,58,53,57,,168,$325,,,
47888,FPO,12,96,Holly Finley,51277,930,11,65,67,68,,200,$180,,,
47888,MPO,106,130,Scott Turner,51987,943,10,66,68,65,,199,,,,
47888,MP40,26,64,Joe Sexton,52380,961,12,61,68,72,,201,,,,
47888,MPO,67,520,Dillon Dyer,52381,979,-10,60,61,58,,179,,,,
47888,MP40,12,176,Brock Cummings,53805,978,-2,59,63,65,,187,$135,,,
47888,MPO,109,100,Kyle Glaeser,53900,947,12,70,63,68,,201,,,,
47888,MPO,118,0,Stephen Mattingly,55496,974,,999,999,999,,DNF,,,,
47888,MPO,39,800,Noah Meintsma,56555,1013,-17,55,58,59,,172,$200,,,
47888,MP40,18,128,Christopher Gomez,56688,947,1,61,63,66,,190,,,,
47888,MPO,52,670,Marshall Blanks,56886,995,-14,58,58,59,,175,,,,
47888,MPO,4,1150,Terry Rothlisberger,57493,1015,-29,56,52,52,,160,"$1,060",,,
47888,MPO,52,670,Zane Letts,57544,993,-14,62,52,61,,175,,,,
47888,MPO,33,860,Luke Samson,59419,992,-19,54,55,61,,170,$245,,,
47888,MPO,58,610,Ian Burchett,60435,998,-13,57,62,57,,176,,,,
47888,MPO,6,1130,Gavin Rathbun,60436,1026,-27,57,51,54,,162,$750,,,
47888,MPO,106,130,Caleb Wilkins,60469,1001,10,69,66,64,,199,,,,
47888,MPO,43,760,Bonner Butler,61104,992,-16,60,59,54,,173,$185,,,
47888,MPO,70,490,AJ Carey,61770,1006,-9,61,60,59,,180,,,,
47888,MP40,28,48,David Funky Cold Medina,62184,939,16,68,68,69,,205,,,,
47888,FPO,11,102,Vanessa Van Dyken,62325,941,10,67,65,67,,199,$200,,,
47888,MPO,6,1130,Chris Dickerson,62467,1049,-27,56,51,55,,162,$750,,,
47888,FPO,4,144,Valerie Mandujano,62879,948,5,61,67,66,,194,$425,,,
47888,FPO,8,120,Alexis Mandujano,62880,925,8,65,65,67,,197,$255,,,
47888,FPO,16,72,Maria Oliva,63257,912,16,67,71,67,,205,,,,
47888,MPO,13,1060,Andrew Presnell,63765,1027,-26,54,55,54,,163,$550,,,
47888,MPO,100,190,Brett Seago,64667,945,5,65,62,67,,194,,,,
47888,MPO,78,410,Isaac Marrs,65220,969,-6,61,59,63,,183,,,,
47888,FPO,23,30,Shannon Prendergast,65961,900,29,70,72,76,,218,,,,
47888,MPO,6,1130,Alex Russell,66362,1018,-27,54,51,57,,162,$750,,,
47888,FPO,17,66,Deann Carey,66842,915,19,68,70,70,,208,,,,
47888,FPO,18,60,Hannah McBeth,66939,910,22,71,71,69,,211,,,,
47888,MPO,76,430,Kyle Griffin,67149,1005,-7,59,56,67,,182,,,,
47888,MPO,16,1030,Trevon Crowe,67172,995,-24,55,52,58,,165,$475,,,
47888,MPO,82,370,Jared Stoll,68103,976,-5,60,62,62,,184,,,,
47888,MPO,4,1150,Nathan Queen,68286,1028,-29,53,54,53,,160,"$1,060",,,
47888,MPO,73,460,Loren Lewis,68695,988,-8,61,58,62,,181,,,,
47888,MPO,25,940,Austin Hannum,68835,1019,-21,55,57,56,,168,$325,,,
47888,MPO,91,280,Ulysses Muniz,68879,966,-2,61,62,64,,187,,,,
47888,MPO,113,60,Anthony Garza,69344,949,14,68,66,69,,203,,,,
47888,MPO,33,860,Luke Humphries,69424,1014,-19,59,53,58,,170,$245,,,
47888,MPO,6,1130,Joel Freeman,69509,1027,-27,57,54,51,,162,$750,,,
47888,MPO,100,190,Neil Myers,69947,948,5,66,64,64,,194,,,,
47888,MPO,89,300,Quintin Becker,69961,995,-3,65,57,64,,186,,,,
47888,MPO,37,820,Mark Chapalonis,70741,992,-18,54,59,58,,171,$220,,,
47888,MPO,82,370,Anthony AP Perkins,71308,987,-5,67,59,58,,184,,,,
47888,MP40,8,208,Alex Aguilar,71782,981,-5,63,58,63,,184,$190,,,
47888,MPO,39,800,Austin Hoop,72423,1026,-17,56,55,61,,172,$200,,,
47888,MPO,29,900,Mason Ford,72844,1028,-20,58,52,59,,169,$285,,,
47888,FPO,18,60,Krissie Fountain,73693,906,22,70,71,70,,211,,,,
47888,FPO,10,108,Casey Pennington,74708,921,9,70,66,62,,198,$220,,,
47888,FPO,22,36,Cynthia Ricciotti,75029,909,27,69,70,77,,216,,,,
47888,MP40,4,240,Jimmy Martinez,75178,992,-13,62,58,56,,176,$380,,,
47888,MPO,100,190,Parker Standard,76188,945,5,65,64,65,,194,,,,
47888,MPO,95,240,David Willis,77608,980,1,63,64,63,,190,,,,
47888,MPO,46,730,Kennan Johnson,77936,970,-15,59,56,59,,174,$60,,,
47888,FPO,21,42,Julie Eagle,78135,902,24,68,76,69,,213,,,,
47888,MPO,78,410,Charles Moore,78268,993,-6,63,57,63,,183,,,,
47888,MPO,43,760,Jacob Sanders,78848,1001,-16,57,59,57,,173,$185,,,
47888,MPO,46,730,Mason Marchbanks,79753,993,-15,59,61,54,,174,$60,,,
47888,MPO,65,540,Alexander Lyon,80636,1001,-11,63,59,56,,178,,,,
47888,MPO,70,490,Vincent Polidori,81039,1003,-9,63,62,55,,180,,,,
47888,FPO,8,120,Hailey King,81351,965,8,68,61,68,,197,$255,,,
47888,MPO,6,1130,Casey White,81739,1014,-27,53,57,52,,162,$750,,,
47888,MP40,30,32,Salvador Robles,81962,937,17,72,65,69,,206,,,,
47888,MPO,91,280,David Stepp,82360,985,-2,65,60,62,,187,,,,
47888,MPO,110,90,Anthony Angel,83681,935,13,64,68,70,,202,,,,
47888,FPO,26,12,Renae Farr,84208,859,52,75,77,89,,241,,,,
47888,MPO,100,190,Matt Sellers,84738,955,5,66,60,68,,194,,,,
47888,MPO,19,1000,Kyle Klein,85132,1020,-23,59,56,51,,166,$425,,,
47888,MP40,25,72,Demian Beyer,85752,886,10,69,65,65,,199,,,,
47888,MPO,58,610,Thomas Gilbert,85850,1024,-13,61,52,63,,176,,,,
47888,FPO,3,150,Missy Gannon,85942,949,2,65,58,68,,191,$600,,,
47888,MP50,2,102,Craig Florence,87066,942,4,64,64,65,,193,$435,,,
47888,MPO,76,430,Michael Arauza,87267,982,-7,62,59,61,,182,,,,
47888,FPO,27,6,Erin Reynolds,88066,798,68,87,88,82,,257,,,,
47888,MPO,61,580,Tanner Girouard,88077,999,-12,60,58,59,,177,,,,
47888,MPO,115,40,Joshua Brunsmann,88177,947,21,72,72,66,,210,,,,
47888,MPO,46,730,Elijah Bickel,94844,1024,-15,58,56,60,,174,$60,,,
47888,FPO,18,60,Megan Ramirez,95481,877,22,74,67,70,,211,,,,
47888,MPO,52,670,Darrin Wilder,95841,969,-14,60,55,60,,175,,,,
47888,MPO,46,730,Aidan Guthrie,96832,983,-15,58,56,60,,174,$60,,,
47888,MPO,114,50,Andrew Letson,97468,911,19,71,65,72,,208,,,,
47888,MPO,97,220,Tanner McCartney,97556,956,3,64,62,66,,192,,,,
47888,MPO,6,1130,Alden Harris,98091,1023,-27,56,50,56,,162,$750,,,
47888,FPO,13,90,Kat Mertsch,99455,900,13,71,68,63,,202,$160,,,
47888,MPO,21,980,Connor O'Reilly,99648,1011,-22,56,54,57,,167,$375,,,
47888,MPO,58,610,Fredy Meza,100497,995,-13,62,57,57,,176,,,,
47888,MPO,43,760,Sam Drummond,100689,997,-16,62,53,58,,173,$185,,,
47888,FPO,2,156,Heather Young,100965,948,-5,63,63,58,,184,$850,,,
47888,MPO,108,110,Zack Mullin,100986,947,11,65,69,66,,200,,,,
47888,MPO,33,860,Jonathan Nicholson,101390,1012,-19,60,55,55,,170,$245,,,
47888,MPO,89,300,Daniel Ainsworth,101541,947,-3,62,58,66,,186,,,,
47888,MPO,21,980,Levi Hancock,103050,1000,-22,57,52,58,,167,$375,,,
47888,MPO,96,230,Jorge Angeles,103498,963,2,61,65,65,,191,,,,
47888,MPO,116,0,Dylan Steele,105048,915,,74,67,999,,DNF,,,,
47888,MPO,100,190,Ethan Pollack,111729,951,5,62,65,67,,194,,,,
47888,MP40,20,112,Robert Tate,112257,957,5,63,66,65,,194,,,,
47888,MPO,94,250,Erik Knoll,113775,969,E,66,61,62,,189,,,,
47888,MP40,33,8,Daniel Willis,118788,903,32,73,72,76,,221,,,,
47888,MP60,5,20,Randy Ricks,119240,915,19,67,66,75,,208,,,,
47888,MPO,67,520,Ezra Aderhold,121715,1022,-10,64,54,61,,179,,,,
47888,FPO,24,24,Alyssa Pierson,122118,833,34,78,74,71,,223,,,,
47888,FPO,14,84,Stacie Rawnsley,122208,893,15,68,67,69,,204,$75,,,
47888,MP40,32,16,Mikey Seibert,125079,884,21,71,66,73,,210,,,,
47888,MPO,73,460,William Schram,127314,971,-8,62,56,63,,181,,,,
47888,MPO,70,490,Brodie Smith,128378,1002,-9,59,60,61,,180,,,,
47888,MPO,117,0,Lennon Coley,136418,905,,65,999,999,,DNF,,,,
47888,MPO,61,580,Chandler Kramer,139228,972,-12,63,57,57,,177,,,,
47888,MPO,78,410,Randy Dueck,139619,949,-6,64,60,59,,183,,,,
47888,MPO,87,320,Jaden Rye,153363,959,-4,61,59,65,,185,,,,
