Event ID,FinalRank,Name,PDGANumber,Rating
49214,,AJ Carey,61770,1006
48283,,Vince Rizzo,61989,974
47446,,Kasper Skovly,62217,976
48338,,Aaron DeVries,62322,970
47981,,Edward Ward,62387,1004
47888,6,Chris Dickerson,62467,1049
47981,,Chris Dickerson,62467,1049
48119,,Chris Dickerson,62467,1049
48121,,Chris Dickerson,62467,1049
48338,,Chris Dickerson,62467,1049
48567,,Chris Dickerson,62467,1049
48685,7,Chris Dickerson,62467,1049
48283,,J.T. Smith,62638,936
48112,,John Pallister,62644,977
47981,,Henry Manahan,62886,1002
48338,,Henry Manahan,62886,1002
47877,114,Josh Miller,62910,984
48283,,Delaney Cole,62986,973
48172,,Jordan Brooker,63113,969
48119,,Josh Coghill,63364,1000
48567,,Josh Coghill,63364,1000
48685,66,Josh Coghill,63364,1000
48686,,Erik Hayworth,63399,984
47877,43,Andrew Presnell,63765,1030
47888,13,Andrew Presnell,63765,1027
47981,,Andrew Presnell,63765,1027
48119,,Andrew Presnell,63765,1027
48121,,Andrew Presnell,63765,1027
48338,,Andrew Presnell,63765,1027
48567,,Andrew Presnell,63765,1027
48685,14,Andrew Presnell,63765,1027
48686,,Andrew Presnell,63765,1027
48119,,Blair Furstenberg,63936,929
47888,100,Brett Seago,64667,945
47981,,Brenden Tetloff,64742,1011
48338,,Brenden Tetloff,64742,1011
48121,,James Loveall,64990,983
48121,,Micah Funderburgh,65144,973
48567,,Micah Funderburgh,65144,973
47888,78,Isaac Marrs,65220,969
47981,,Zach Arlinghaus,65266,1002
48119,,Zach Arlinghaus,65266,1002
48338,,Zach Arlinghaus,65266,1002
48567,,Zach Arlinghaus,65266,1002
48121,,Alex Berg,65488,964
47446,,Tuomas Hyytiäinen,65715,1006
47446,,Nate Perkins,65737,1008
47835,,Nate Perkins,65737,1008
47877,53,Nate Perkins,65737,1009
47981,,Nate Perkins,65737,1008
48112,,Nate Perkins,65737,1008
48119,,Nate Perkins,65737,1008
48121,,Nate Perkins,65737,1008
48172,,Nate Perkins,65737,1008
48283,,Nate Perkins,65737,1008
48338,,Nate Perkins,65737,1008
48567,,Nate Perkins,65737,1008
48685,38,Nate Perkins,65737,1008
48688,,Nate Perkins,65737,1008
49214,,Nate Perkins,65737,1008
47877,29,Alex Russell,66362,1021
47888,6,Alex Russell,66362,1018
47981,,Alex Russell,66362,1018
48112,,Alex Russell,66362,1018
48119,,Alex Russell,66362,1018
48121,,Alex Russell,66362,1018
48172,,Alex Russell,66362,1018
48338,,Alex Russell,66362,1018
48567,,Alex Russell,66362,1018
48685,29,Alex Russell,66362,1018
48686,,Alex Russell,66362,1018
48119,,James Mueller,67144,943
47877,70,Kyle Griffin,67149,1003
47888,76,Kyle Griffin,67149,1005
47981,,Kyle Griffin,67149,1005
48119,,Kyle Griffin,67149,1005
48121,,Kyle Griffin,67149,1005
48567,,Kyle Griffin,67149,1005
48685,112,Kyle Griffin,67149,1005
47888,16,Trevon Crowe,67172,995
47981,,Trevon Crowe,67172,995
48119,,Trevon Crowe,67172,995
48121,,Trevon Crowe,67172,995
48567,,Trevon Crowe,67172,995
48685,86,Trevon Crowe,67172,995
47446,,Runar Holen,67179,952
47877,117,Andrew Rosta,67245,974
48112,,Ryan Kenney,67283,994
48119,,Jeff Renner,67313,993
48121,,Jeff Renner,67313,993
48686,,Matt Jackson,67783,991
48172,,Chris B. Graham,68031,980
48283,,Josh Kirkendall,68085,938
47888,82,Jared Stoll,68103,976
48119,,Jared Stoll,68103,976
48338,,Jared Stoll,68103,976
48567,,Jared Stoll,68103,976
48685,126,Jared Stoll,68103,976
47981,,Grady Shue,68285,1013
47446,,Nathan Queen,68286,1028
47835,,Nathan Queen,68286,1028
47877,21,Nathan Queen,68286,1026
47888,4,Nathan Queen,68286,1028
47981,,Nathan Queen,68286,1028
48112,,Nathan Queen,68286,1028
48119,,Nathan Queen,68286,1028
48121,,Nathan Queen,68286,1028
48172,,Nathan Queen,68286,1028
48283,,Nathan Queen,68286,1028
48338,,Nathan Queen,68286,1028
48567,,Nathan Queen,68286,1028
48685,38,Nathan Queen,68286,1028
48688,,Nathan Queen,68286,1028
49214,,Nathan Queen,68286,1028
47888,73,Loren Lewis,68695,988
48119,,Loren Lewis,68695,988
48121,,Loren Lewis,68695,988
48685,47,Loren Lewis,68695,988
47877,60,Jeremy Novak,68696,996
47981,,Bartosz Kowalewski,68737,1002
48112,,Bartosz Kowalewski,68737,1002
48338,,Bartosz Kowalewski,68737,1002
48567,,Bartosz Kowalewski,68737,1002
48121,,Jamie Kiep,68815,1007
48685,47,Jamie Kiep,68815,1007
47446,,Austin Hannum,68835,1019
47877,56,Austin Hannum,68835,1023
47888,25,Austin Hannum,68835,1019
47981,,Austin Hannum,68835,1019
48119,,Austin Hannum,68835,1019
48172,,Austin Hannum,68835,1019
48338,,Austin Hannum,68835,1019
48567,,Austin Hannum,68835,1019
48685,108,Austin Hannum,68835,1019
48688,,Austin Hannum,68835,1019
49214,,Austin Hannum,68835,1019
47888,91,Ulysses Muniz,68879,966
48685,114,Ulysses Muniz,68879,966
47981,,Blake Thomas,68979,996
48567,,Blake Thomas,68979,996
48121,,Mark Anderson,69045,976
47981,,Clayton Lawson,69229,997
48119,,Jeffrey Korns,69287,944
47446,,Endre Wangsholm,69297,941
47888,113,Anthony Garza,69344,949
47446,,Luke Humphries,69424,1014
47877,73,Luke Humphries,69424,1017
47888,33,Luke Humphries,69424,1014
47981,,Luke Humphries,69424,1014
48112,,Luke Humphries,69424,1014
48172,,Luke Humphries,69424,1014
48283,,Luke Humphries,69424,1014
48338,,Luke Humphries,69424,1014
48567,,Luke Humphries,69424,1014
48685,60,Luke Humphries,69424,1014
48688,,Luke Humphries,69424,1014
49214,,Luke Humphries,69424,1014
47446,,Mehdi Boukarabila,69452,979
47888,6,Joel Freeman,69509,1027
47981,,Joel Freeman,69509,1027
48119,,Joel Freeman,69509,1027
48121,,Joel Freeman,69509,1027
48172,,Joel Freeman,69509,1027
48338,,Joel Freeman,69509,1027
48567,,Joel Freeman,69509,1027
48685,38,Joel Freeman,69509,1027
48686,,Joel Freeman,69509,1027
48119,,Dominic Vassari,69796,940
47888,100,Neil Myers,69947,948
47888,89,Quintin Becker,69961,995
47981,,Quintin Becker,69961,995
48172,,Quintin Becker,69961,995
48283,,Quintin Becker,69961,995
48338,,Quintin Becker,69961,995
48567,,Quintin Becker,69961,995
48172,,Chad Albrecht,69966,996
47981,,Jesse Peterson,70585,990
48112,,Jesse Peterson,70585,990
47446,,Christoph Jahn,70596,954
47877,60,Tyler Swanson,70601,971
48567,,Tyler Swanson,70601,979
47888,37,Mark Chapalonis,70741,992
48685,119,Mark Chapalonis,70741,992
48112,,Phill Diloné,70955,973
48283,,Phill Diloné,70955,973
48338,,Phill Diloné,70955,973
48686,,Phill Diloné,70955,973
48283,,Drew Sodergren,71186,981
48686,,D.J. Herrington,71239,992
47888,82,Anthony AP Perkins,71308,987
48686,,Jacob Dills,71769,965
47877,110,Tyler Schrock,71872,991
47981,,Tyler Schrock,71872,991
47877,96,Jarod Gogal,72409,1015
48686,,Jarod Gogal,72409,1009
47877,26,Austin Hoop,72423,1026
47888,39,Austin Hoop,72423,1026
47981,,Austin Hoop,72423,1026
48112,,Austin Hoop,72423,1026
48119,,Austin Hoop,72423,1026
48121,,Austin Hoop,72423,1026
48172,,Austin Hoop,72423,1026
48283,,Austin Hoop,72423,1026
48338,,Austin Hoop,72423,1026
48567,,Austin Hoop,72423,1026
48685,5,Austin Hoop,72423,1026
47877,131,Josh Bergquist,72478,967
47446,,Peter Lunde,72576,1010
47877,39,Dallin Blanchard,72707,1036
47877,39,Chris Blanchard,72709,994
48112,,William Freed,72824,984
48338,,William Freed,72824,984
47877,19,Mason Ford,72844,1025
47888,29,Mason Ford,72844,1028
47981,,Mason Ford,72844,1028
48112,,Mason Ford,72844,1028
48119,,Mason Ford,72844,1028
48338,,Mason Ford,72844,1028
48567,,Mason Ford,72844,1028
48685,21,Mason Ford,72844,1028
47446,,Andreas Kråkenes,72983,972
47877,125,Steven Derochie,73363,990
47877,114,Connor Rock,73695,972
48119,,Joe Carey,73855,946
47877,88,Logan Riding,74221,996
48172,,Logan Riding,74221,994
48283,,Logan Riding,74221,994
47981,,Jonathan Burns,74312,990
48338,,Jonathan Burns,74312,990
48119,,John Paul Finney,74345,944
47877,26,Chris Pinegar,74719,1008
48283,,Chris Pinegar,74719,1009
48283,,Willie Grenis,74735,943
48119,,Joseph Kulp,74759,960
47981,,Benjamin Page,74914,995
48172,,Dale Dennett,74959,983
48283,,Dale Dennett,74959,983
48338,,Drew Boggs,75200,978
47981,,Gannon Buhr,75412,1007
48112,,Gannon Buhr,75412,1007
48121,,Gannon Buhr,75412,1007
48338,,Gannon Buhr,75412,1007
48567,,Gannon Buhr,75412,1007
48685,11,Gannon Buhr,75412,1007
48172,,Cedar Morgan,75469,984
48283,,Cedar Morgan,75469,984
48686,,Cedar Morgan,75469,984
47981,,Andrew Marwede,75590,1028
48112,,Andrew Marwede,75590,1028
48121,,Andrew Marwede,75590,1028
48338,,Andrew Marwede,75590,1028
48567,,Andrew Marwede,75590,1028
48688,,Andrew Marwede,75590,1028
49214,,Andrew Marwede,75590,1028
47981,,Alex Tews,75745,985
47981,,Danny Beauchamp,76153,1000
48112,,Danny Beauchamp,76153,1000
47888,100,Parker Standard,76188,945
47446,,Jonas Neulinger,76356,968
48121,,Jake Spencer,76396,977
48283,,Jake Spencer,76396,977
48685,108,Jake Spencer,76396,977
48119,,Michael Mayo,76574,991
48567,,Michael Mayo,76574,991
47446,,Albert Tamm,76669,1022
47877,134,Tristan Lucerne,77246,976
47446,,Per Sigmund Aagenæs,77299,940
48283,,Jimmy Towey,77432,927
47877,106,Billy Armstrong,77543,977
48112,,Billy Armstrong,77543,977
48121,,Billy Armstrong,77543,977
48686,,Michael Jordt,77562,1000
47446,,Florian Lingenhel,77589,984
47888,95,David Willis,77608,980
47446,,Daniel Konecný,77759,974
48112,,Robert Centala,77869,972
48121,,Robert Centala,77869,972
48567,,Robert Centala,77869,972
48172,,G.B. Yang,77904,967
47888,46,Kennan Johnson,77936,970
47981,,Kennan Johnson,77936,970
48112,,Kennan Johnson,77936,970
48119,,Kennan Johnson,77936,970
48121,,Kennan Johnson,77936,970
48172,,Kennan Johnson,77936,970
48283,,Kennan Johnson,77936,970
48338,,Kennan Johnson,77936,970
48567,,Kennan Johnson,77936,970
48685,92,Kennan Johnson,77936,970
48688,,Kennan Johnson,77936,970
49214,,Kennan Johnson,77936,970
47888,78,Charles Moore,78268,993
47981,,Sam Lee,78519,1001
48112,,Sam Lee,78519,1001
48119,,Sam Lee,78519,1001
48338,,Sam Lee,78519,1001
48567,,Sam Lee,78519,1001
48172,,Josh Sparlin,78583,986
48283,,Quinn Berkovatz,78621,972
47877,110,Chris Nelson,78697,1017
48686,,Chris Nelson,78697,1019
47877,110,Jeremy Farnsworth,78805,984
48172,,Jeremy Farnsworth,78805,983
47888,43,Jacob Sanders,78848,1001
47446,,Elias Gripler,79004,993
47446,,Daniel Brooks-Wells,79228,1008
47835,,Daniel Brooks-Wells,79228,1008
47981,,Daniel Brooks-Wells,79228,1008
48112,,Daniel Brooks-Wells,79228,1008
48119,,Daniel Brooks-Wells,79228,1008
48121,,Daniel Brooks-Wells,79228,1008
48172,,Daniel Brooks-Wells,79228,1008
48283,,Daniel Brooks-Wells,79228,1008
48338,,Daniel Brooks-Wells,79228,1008
48567,,Daniel Brooks-Wells,79228,1008
48685,78,Daniel Brooks-Wells,79228,1008
48688,,Daniel Brooks-Wells,79228,1008
49214,,Daniel Brooks-Wells,79228,1008
48172,,Ryland Plummer,79253,981
48685,127,Joshua Winn,79641,987
48283,,William Marion,79672,944
47877,29,Cole Redalen,79748,1006
47981,,Cole Redalen,79748,1006
48121,,Cole Redalen,79748,1006
48338,,Cole Redalen,79748,1006
48686,,Cole Redalen,79748,1006
47888,46,Mason Marchbanks,79753,993
47981,,Mason Marchbanks,79753,993
48567,,Mason Marchbanks,79753,993
48685,81,Mason Marchbanks,79753,993
47446,,Morten Brenna,79859,973
47877,77,Jacob McDaniel,79978,977
48121,,Drew Cantrell,80089,978
47877,77,Dan Schlitter,80219,1003
47981,,Dan Schlitter,80219,1001
48112,,Dan Schlitter,80219,1001
47835,,Gavin Babcock,80331,1003
47981,,Gavin Babcock,80331,1003
48112,,Gavin Babcock,80331,1003
48338,,Gavin Babcock,80331,1003
48688,,Gavin Babcock,80331,1003
49214,,Gavin Babcock,80331,1003
48121,,Al Kennon,80549,929
47446,,Blær Örn Ásgeirsson,80554,1018
47877,70,Alexander Lyon,80636,1000
47888,65,Alexander Lyon,80636,1001
47981,,Alexander Lyon,80636,1001
48112,,Alexander Lyon,80636,1001
48119,,Alexander Lyon,80636,1001
48121,,Alexander Lyon,80636,1001
48172,,Alexander Lyon,80636,1001
48283,,Alexander Lyon,80636,1001
48338,,Alexander Lyon,80636,1001
48567,,Alexander Lyon,80636,1001
48685,90,Alexander Lyon,80636,1001
48172,,Thomas Tomaselli,80904,991
48283,,Thomas Tomaselli,80904,991
48686,,Thomas Tomaselli,80904,991
47877,53,Vincent Polidori,81039,1003
47888,70,Vincent Polidori,81039,1003
47981,,Vincent Polidori,81039,1003
48112,,Vincent Polidori,81039,1003
48121,,Vincent Polidori,81039,1003
48338,,Vincent Polidori,81039,1003
48567,,Vincent Polidori,81039,1003
48685,60,Vincent Polidori,81039,1003
48567,,Nick Jeffers,81122,977
48283,,Ethan Enos,81285,958
48567,,Carter Mayo,81449,978
47446,,Joakim Budde-Jensen,81666,939
47877,43,Casey White,81739,1013
47888,6,Casey White,81739,1014
47981,,Casey White,81739,1014
48119,,Casey White,81739,1014
48121,,Casey White,81739,1014
48172,,Casey White,81739,1014
48567,,Casey White,81739,1014
48685,54,Casey White,81739,1014
47981,,Matt Hammersten,81781,1029
47446,,Michael Waidhofer,82011,981
47888,91,David Stepp,82360,985
48172,,Andrew Argandar-Valdez,82373,976
47877,49,Nicholas Carl,82935,988
48685,119,Nicholas Carl,82935,989
47888,110,Anthony Angel,83681,935
47446,,Tom Erik Kristiansen,83906,966
47877,88,Mason Foltz,84401,984
47888,100,Matt Sellers,84738,955
47446,,Tomi Lehtonen,84867,939
47877,10,Clint Calvin,84958,1021
48172,,Clint Calvin,84958,1031
48283,,Clint Calvin,84958,1031
48686,,Clint Calvin,84958,1031
47877,43,Kyle Klein,85132,1025
47888,19,Kyle Klein,85132,1020
47981,,Kyle Klein,85132,1020
48112,,Kyle Klein,85132,1020
48119,,Kyle Klein,85132,1020
48121,,Kyle Klein,85132,1020
48172,,Kyle Klein,85132,1020
48283,,Kyle Klein,85132,1020
48338,,Kyle Klein,85132,1020
48567,,Kyle Klein,85132,1020
48685,7,Kyle Klein,85132,1020
48686,,Kyle Klein,85132,1020
47446,,Mikael Máni Freysson,85166,966
47877,73,Justin Gilbert,85457,1003
47981,,Justin Gilbert,85457,1001
47446,,Thomas Gilbert,85850,1024
47877,15,Thomas Gilbert,85850,1019
47888,58,Thomas Gilbert,85850,1024
47981,,Thomas Gilbert,85850,1024
48112,,Thomas Gilbert,85850,1024
48119,,Thomas Gilbert,85850,1024
48121,,Thomas Gilbert,85850,1024
48172,,Thomas Gilbert,85850,1024
48283,,Thomas Gilbert,85850,1024
48338,,Thomas Gilbert,85850,1024
48567,,Thomas Gilbert,85850,1024
48685,60,Thomas Gilbert,85850,1024
48686,,Thomas Gilbert,85850,1024
48688,,Thomas Gilbert,85850,1024
49214,,Thomas Gilbert,85850,1024
48283,,Drake Avila,86878,962
47446,,Snorri Guðröðarson,86957,940
47888,76,Michael Arauza,87267,982
48172,,Michael Arauza,87267,982
48685,92,Michael Arauza,87267,982
47877,125,Sean Tapley,87506,967
48172,,Sean Tapley,87506,963
47981,,Brandon Brown,87673,1010
48567,,Brandon Brown,87673,1010
48172,,Matt Polson,87738,988
48686,,Matt Polson,87738,988
47446,,Stanislaus Amann,87790,989
47446,,Bonaventura Amann,87791,1004
47981,,Kyle Opfer,87871,1014
48112,,Kyle Opfer,87871,1014
48121,,Kyle Opfer,87871,1014
48338,,Kyle Opfer,87871,1014
47446,,Tanner Girouard,88077,999
47835,,Tanner Girouard,88077,999
47888,61,Tanner Girouard,88077,999
47981,,Tanner Girouard,88077,999
48112,,Tanner Girouard,88077,999
48119,,Tanner Girouard,88077,999
48121,,Tanner Girouard,88077,999
48172,,Tanner Girouard,88077,999
48283,,Tanner Girouard,88077,999
48338,,Tanner Girouard,88077,999
48567,,Tanner Girouard,88077,999
48685,90,Tanner Girouard,88077,999
48688,,Tanner Girouard,88077,999
49214,,Tanner Girouard,88077,999
47888,115,Joshua Brunsmann,88177,947
47877,26,Raven Newsom,88212,1013
47981,,Raven Newsom,88212,1016
48112,,Raven Newsom,88212,1016
48119,,Raven Newsom,88212,1016
48121,,Raven Newsom,88212,1016
48338,,Raven Newsom,88212,1016
48567,,Raven Newsom,88212,1016
48685,14,Raven Newsom,88212,1016
47981,,Mario Short,88491,992
47877,77,Kesler Martin,88497,1011
47981,,Kesler Martin,88497,1009
48112,,Jacob Roley,88840,980
47877,57,Isaac Bentley,89065,975
47877,93,Zack Finwall,89111,972
48112,,Zack Finwall,89111,974
48121,,Zack Finwall,89111,974
47981,,Andrew Brown,89148,994
48112,,Andrew Brown,89148,994
47981,,Evan Scott,89394,992
48283,,Sergio Celis,89499,986
47981,,Brady Och,89514,1002
48172,,Brady Och,89514,1002
48283,,Brady Och,89514,1002
48686,,Brady Och,89514,1002
48283,,Eli Grijalva,89539,992
48283,,Anthony Pereyra,89638,987
48119,,David Christie,89643,943
47877,101,Douglas Ferrio,89662,980
48112,,Tad Carlson,89811,973
48172,,Patrick Humphreys,89940,944
47877,49,Ty Love,89959,1004
48686,,Ty Love,89959,1004
47446,,Tommy Steingrimsen,90006,991
48338,,Nolan Ramser,90461,998
48121,,Cory Simonich,90497,972
48338,,Cory Simonich,90497,972
48112,,Patrick Nemmer,90545,981
48567,,Adam Stanton,90872,976
47877,120,Josiah Griffin,90955,967
48567,,Christian Camp,91280,982
48112,,Clay Edwards,91397,993
48172,,Christopher Keseloff,91498,995
48283,,Christopher Keseloff,91498,995
47446,,Jakub Semerád,91925,1001
48283,,Kyle Schaar,92047,977
48112,,Michael Pereslucha,92291,983
47446,,Rasmus Metsamaa,92779,988
48283,,Daniel Rubalcaba,93600,995
47981,,Alberto Ochoa,93782,998
48112,,Alberto Ochoa,93782,998
48121,,Alberto Ochoa,93782,998
48112,,Jordan Rhyne,94753,968
47888,46,Elijah Bickel,94844,1024
47981,,Elijah Bickel,94844,1024
48121,,Elijah Bickel,94844,1024
48338,,Elijah Bickel,94844,1024
48567,,Elijah Bickel,94844,1024
48685,92,Elijah Bickel,94844,1024
48112,,D.W. Hass,94907,974
48121,,D.W. Hass,94907,974
48567,,D.W. Hass,94907,974
47446,,Jarno Pistokoski,95059,970
48283,,Armando Villanueva,95295,959
47888,52,Darrin Wilder,95841,969
48112,,Caleb Algire,96023,974
48172,,Travis Callahan,96272,980
47446,,Simon Kappling,96353,985
47877,122,Joshua Johnson,96436,992
47877,101,Aidan Guthrie,96832,983
47888,46,Aidan Guthrie,96832,983
48119,,Aidan Guthrie,96832,983
48121,,Aidan Guthrie,96832,983
48567,,Aidan Guthrie,96832,983
48685,70,Aidan Guthrie,96832,983
48685,70,Kevin Kiefer III,97115,999
47877,114,Rick Mabbatt,97168,951
47981,,Ian Hamilton,97422,988
48112,,Ian Hamilton,97422,988
48119,,Ian Hamilton,97422,988
48567,,Ian Hamilton,97422,988
48688,,Ian Hamilton,97422,988
47888,114,Andrew Letson,97468,911
47888,97,Tanner McCartney,97556,956
47835,,Alden Harris,98091,1023
47888,6,Alden Harris,98091,1023
47981,,Alden Harris,98091,1023
48119,,Alden Harris,98091,1023
48121,,Alden Harris,98091,1023
48172,,Alden Harris,98091,1023
48283,,Alden Harris,98091,1023
48567,,Alden Harris,98091,1023
48685,92,Alden Harris,98091,1023
48688,,Alden Harris,98091,1023
49214,,Alden Harris,98091,1023
47981,,Garett Everson,98164,1009
47446,,Mikael Andersen Lindstad,98561,955
47446,,Tristan Tanner,99053,1000
47877,106,Tristan Tanner,99053,1005
47981,,Tristan Tanner,99053,1000
48119,,Tristan Tanner,99053,1000
48172,,Tristan Tanner,99053,1000
48338,,Tristan Tanner,99053,1000
48567,,Tristan Tanner,99053,1000
48688,,Tristan Tanner,99053,1000
49214,,Tristan Tanner,99053,1000
48119,,Noah Fiveash,99153,988
48567,,Noah Fiveash,99153,988
48283,,Nathan Cordova,99266,979
47446,,Connor O'Reilly,99648,1011
47835,,Connor O'Reilly,99648,1011
47877,34,Connor O'Reilly,99648,1013
47888,21,Connor O'Reilly,99648,1011
47981,,Connor O'Reilly,99648,1011
48112,,Connor O'Reilly,99648,1011
48119,,Connor O'Reilly,99648,1011
48121,,Connor O'Reilly,99648,1011
48172,,Connor O'Reilly,99648,1011
48283,,Connor O'Reilly,99648,1011
48338,,Connor O'Reilly,99648,1011
48567,,Connor O'Reilly,99648,1011
48685,45,Connor O'Reilly,99648,1011
48688,,Connor O'Reilly,99648,1011
49214,,Connor O'Reilly,99648,1011
47981,,Trey Gleim,100011,995
48283,,Noah Kersenbrock,100013,948
47877,88,Koy Blanchard,100086,980
47446,,Erki Alliksoo,100345,961
47888,58,Fredy Meza,100497,995
48338,,Corey Selig,100561,973
47877,43,Sam Drummond,100689,998
47888,43,Sam Drummond,100689,997
47981,,Sam Drummond,100689,997
48112,,Sam Drummond,100689,997
48119,,Sam Drummond,100689,997
48121,,Sam Drummond,100689,997
48567,,Sam Drummond,100689,997
48685,38,Sam Drummond,100689,997
48283,,Nicholas Nealon,100799,963
47877,96,Joey Temali,100818,976
47981,,Joey Temali,100818,976
48119,,Joey Temali,100818,976
48172,,Joey Temali,100818,976
48567,,Joey Temali,100818,976
48685,60,Joey Temali,100818,976
48688,,Joey Temali,100818,976
49214,,Joey Temali,100818,976
48567,,Blake Waldron,100981,1003
47888,108,Zack Mullin,100986,947
47981,,Logan Harpool,101319,1008
48338,,Logan Harpool,101319,1008
47888,33,Jonathan Nicholson,101390,1012
47981,,Jonathan Nicholson,101390,1012
48112,,Jonathan Nicholson,101390,1012
48119,,Jonathan Nicholson,101390,1012
48121,,Jonathan Nicholson,101390,1012
48338,,Jonathan Nicholson,101390,1012
48567,,Jonathan Nicholson,101390,1012
48685,130,Jonathan Nicholson,101390,1012
48688,,Jonathan Nicholson,101390,1012
49214,,Jonathan Nicholson,101390,1012
47888,89,Daniel Ainsworth,101541,947
48121,,Daniel Ainsworth,101541,947
47446,,Ture Valtonen,101609,982
47981,,Luke Taylor,102119,991
48338,,Luke Taylor,102119,991
48567,,Tracy Colburn,102450,974
48283,,Tyler Reeves,102484,965
48119,,Alex Leonard,102620,917
48283,,Chase Chambo Chamberlain,102633,960
47877,34,Levi Hancock,103050,997
47888,21,Levi Hancock,103050,1000
47981,,Levi Hancock,103050,1000
48121,,Levi Hancock,103050,1000
48172,,Levi Hancock,103050,1000
48283,,Levi Hancock,103050,1000
48567,,Levi Hancock,103050,1000
48685,122,Levi Hancock,103050,1000
48338,,Reid Kemp,103074,989
47446,,Ole Andreas Grøtte Børnes,103093,959
47877,99,Joey Nichols,103115,911
48283,,Julian Celis,103122,971
48686,,Grant Barr,103223,981
47888,96,Jorge Angeles,103498,963
47877,77,Kyle Divelbiss,104419,980
48112,,Kyle Divelbiss,104419,981
48685,116,Kyle Divelbiss,104419,981
48121,,Cory Folkins,104825,970
48283,,Jonathan Bo-O,104828,958
47877,85,Kade Filimoehala,104984,1002
48172,,Kade Filimoehala,104984,1001
48283,,Kade Filimoehala,104984,1001
48338,,Kade Filimoehala,104984,1001
48567,,Kade Filimoehala,104984,1001
48685,70,Kade Filimoehala,104984,1001
48283,,Andrew Filimoehala,104985,959
47888,116,Dylan Steele,105048,915
48283,,Anthony King,105736,962
48112,,Collin Thompson,107074,982
48338,,Collin Thompson,107074,982
48119,,Brandon Grice,107216,948
48119,,Zack Dumond,107282,945
48172,,Tim Lesuer,108888,977
48283,,Tim Lesuer,108888,977
47877,101,Kaleb Caplin,109666,977
47877,101,Christopher Robbins,109674,1001
47446,,Brage Eriksen,109709,978
48686,,Terran Ferguson,111010,996
47981,,Taylor Rafaleowski,111099,1001
48338,,Taylor Rafaleowski,111099,1001
47446,,Noah Smithson,111132,985
47446,,Morten Kristiansen,111626,952
48119,,Ethan Dorrough,111668,940
47888,100,Ethan Pollack,111729,951
48112,,Dustin Barrett,112264,941
48121,,Justin Farrell,112306,974
48686,,Kenny Shelton,112835,985
48119,,John Sanders,113670,974
47888,94,Erik Knoll,113775,969
48121,,Quentin Borengasser,113918,965
48283,,Alex Gerlock,114367,955
48172,,Adrian Blumberg,114734,979
47446,,Seth Talbott,114877,1008
47981,,Seth Talbott,114877,1008
48172,,Seth Talbott,114877,1008
48338,,Seth Talbott,114877,1008
48567,,Seth Talbott,114877,1008
48685,29,Seth Talbott,114877,1008
48688,,Seth Talbott,114877,1008
49214,,Seth Talbott,114877,1008
48283,,Joshua Hatcher,115038,995
48686,,Joshua Hatcher,115038,995
48686,,Kirby Snyder,115165,975
48283,,Andrew Sharp,115869,968
47877,110,Landen Mortensen,119084,985
48119,,Alexander Henry,121375,961
47981,,Eric Shomo,121414,991
47446,,Ezra Aderhold,121715,1022
47835,,Ezra Aderhold,121715,1022
47877,2,Ezra Aderhold,121715,1016
47888,67,Ezra Aderhold,121715,1022
47981,,Ezra Aderhold,121715,1022
48112,,Ezra Aderhold,121715,1022
48119,,Ezra Aderhold,121715,1022
48121,,Ezra Aderhold,121715,1022
48172,,Ezra Aderhold,121715,1022
48283,,Ezra Aderhold,121715,1022
48338,,Ezra Aderhold,121715,1022
48567,,Ezra Aderhold,121715,1022
48685,27,Ezra Aderhold,121715,1022
48688,,Ezra Aderhold,121715,1022
49214,,Ezra Aderhold,121715,1022
49214,,Dylan Capaccioli,122655,979
48567,,E. Lucas Pierce,123319,985
48119,,Michael Evert,123958,938
47446,,Evald Sandermoen Øwre,124269,945
48119,,Mackenzie Elsey,124691,924
48172,,Maxwell Cazanov,125114,974
48119,,Mack Watson,125933,948
48112,,Pat Richert,126422,973
48283,,Chris Mazur,126424,937
47446,,Jarle Systad,126436,942
47877,93,William Schram,127314,970
47888,73,William Schram,127314,971
47981,,William Schram,127314,971
48119,,William Schram,127314,971
48121,,William Schram,127314,971
48338,,William Schram,127314,971
48567,,William Schram,127314,971
48685,119,William Schram,127314,971
48688,,William Schram,127314,971
49214,,William Schram,127314,971
48338,,Ryan Flowers,127919,974
47446,,Brodie Smith,128378,1002
47877,25,Brodie Smith,128378,999
47888,70,Brodie Smith,128378,1002
47981,,Brodie Smith,128378,1002
48112,,Brodie Smith,128378,1002
48119,,Brodie Smith,128378,1002
48121,,Brodie Smith,128378,1002
48172,,Brodie Smith,128378,1002
48283,,Brodie Smith,128378,1002
48338,,Brodie Smith,128378,1002
48567,,Brodie Smith,128378,1002
48685,47,Brodie Smith,128378,1002
48688,,Brodie Smith,128378,1002
49214,,Brodie Smith,128378,1002
48172,,Nathan Vincent,130170,987
48283,,Nathan Vincent,130170,987
48283,,Markham Shofner,130756,941
48119,,Mason Buerer,133800,900
47888,117,Lennon Coley,136418,905
47888,61,Chandler Kramer,139228,972
47888,78,Randy Dueck,139619,949
48283,,Diego Lopez,140901,937
48283,,Thomas Grigg,148486,964
48686,,Shawn Persing,153081,989
47888,87,Jaden Rye,153363,959
